track_id,genres,track_name,artist_name
3IpPQ5sXybfzGycTxDTe4d,"['house', 'electronic', 'progressive house', 'chill', 'edm', 'melodic house', 'monstercat silk', 'Marea Turquesa', 'Glow', 'Making Time', ""Cradle - LTN 'Sunrise' Remix"", 'By My Side', 'sometimes it’s scary but it’s still just you and me - Edit', 'Just Over', 'All Night Long', 'Closure', 'Skin Deep', 'Voodoo', 'Sunrise Song', 'Marea Turquesa', 'Glow', 'Making Time', ""Cradle - LTN 'Sunrise' Remix"", 'By My Side', 'sometimes it’s scary but it’s still just you and me - Edit', 'Just Over', 'All Night Long', 'Closure', 'Skin Deep', 'Voodoo', 'Sunrise Song']",Come Closer,Shingo Nakamura
4VrluI9XGpoeG56odXueCY,"['progressive house', 'house', 'organic house', 'edm', 'silk music', 'monstercat']",Zen,Forty Cats
4CPftWE89i4h518HK2LzGd,"['progressive house', 'ukraine']",Pasito,Nōpi
4Q0TW4V1lzGH7wTvG3VeDp,"['trance', 'progressive house', 'progressive breaks']",Bulrush,Taras Bazeev
2aLG62HRgCakud0M1DLeUz,"['trance', 'progressive house', 'progressive breaks']",Moiety,Taras Bazeev
1Hy3CoHThqF0NBSmkmeR21,"['electronic', 'tech house', 'Survive', 'Home', 'Alone (feat. FEMME)', 'Solitary Daze', 'Home', 'Safe - Joris Voorn Remix', 'Home - Mind Against Remix', 'Safe', 'Conjure Dreams', 'Transmission - Joris Voorn Remix', 'How Many Times', 'De Orde Van De Nacht', 'Survive', 'Home', 'Alone (feat. FEMME)', 'Solitary Daze', 'Home', 'Safe - Joris Voorn Remix', 'Home - Mind Against Remix', 'Safe', 'Conjure Dreams', 'Transmission - Joris Voorn Remix', 'How Many Times', 'De Orde Van De Nacht']",Fingerprint,Lane 8
6k0WAWozwveTwcMAaSOhC8,"['house', 'outsider house', 'lo-fi', 'ambient']",Odna,AL-90
5zQsJfEsHAG49dV0zewult,"['trance', 'progressive house', 'progressive breaks']",Stance,Taras Bazeev
42vtJ1kOOGisjaRhzSXico,"['chillout', 'ambient', 'rap', 'house', 'electronic']",Terminal,AK
62zL5GnJJxdFkSUEtQoHOv,"['ambient', 'witch house', 'trill', 'electronica', 'very tired', 'RX-7 / aykazzz', 'OneWish / akiaura', 'Aquila Rift', 'AVA', 'here, at the end of all things', 'infinite', 'careline', 'aquaa', 'Emotional loneliness', 'WHAT WE DO - 2015', 'Bryanex', 'very tired', 'RX-7 / aykazzz', 'OneWish / akiaura', 'Aquila Rift', 'AVA', 'here, at the end of all things', 'infinite', 'careline', 'aquaa', 'Emotional loneliness', 'WHAT WE DO - 2015', 'Bryanex']",fading quick,foxwedding
3mBT0BUV3Cq373567yfjp4,"['house', 'electronic', 'seattle']",Was Lost and You Found Me,DJ Houseplants
