track_id,genres,track_name,artist_name
5bPS6jjW7EiuU5f1NE603y,"['electronic', 'chillwave', 'french', 'french touch', 'Gepan', 'Asleep', 'Glide', 'Playground', 'POLAR', 'Le retour en bateau', 'Maze', 'L.E.D', '1986', 'Your Taste', 'Light Of Day - Parra for Cuva Remix', 'Plaisir', 'Gepan', 'Asleep', 'Glide', 'Playground', 'POLAR', 'Le retour en bateau', 'Maze', 'L.E.D', '1986', 'Your Taste', 'Light Of Day - Parra for Cuva Remix', 'Plaisir']",L'envol,Møme
2fBCxOguZwQzRia64KNY9T,"['electronic', 'french', 'punk', 'hardcore', 'Olatu', 'Anatolia', 'FOIX', ""L'envol"", 'DDROPP', 'Maze', ""I Don't Know How"", 'Shame', 'Origine', 'Asleep', 'Le Triangle Des Bermudes', 'Le retour en bateau', 'Olatu', 'Anatolia', 'FOIX', ""L'envol"", 'DDROPP', 'Maze', ""I Don't Know How"", 'Shame', 'Origine', 'Asleep', 'Le Triangle Des Bermudes', 'Le retour en bateau']",Polar,Thylacine
3NIonmLoQweXS24adbwN5o,"['electronic', 'french', 'punk', 'hardcore']",Pleyel,Thylacine
5nXMf1rTkJ71mQUGDDAyrP,"['electronic', 'instrumental', 'electro', 'french', '2019', 'thrash metal']",Back to 8,Else
0X4ChG0plJjTV6NApEOgsT,"['electronic', 'french', 'synthpop', 'house', 'Sailing', 'Touch The Stars', 'Origine', 'Maze', 'Mount', 'Cheltenham Cases', 'Moskva', 'Gepan', 'Le Triangle Des Bermudes', 'Shame', 'Le retour en bateau', 'Trigger', 'Sailing', 'Touch The Stars', 'Origine', 'Maze', 'Mount', 'Cheltenham Cases', 'Moskva', 'Gepan', 'Le Triangle Des Bermudes', 'Shame', 'Le retour en bateau', 'Trigger']",Quartz,French 79
4swXXrbnCYOK9gGCRdhxq5,"['electronic', 'french', 'punk', 'hardcore']",El Alba,Thylacine
7nFaNPUJ4FiyTtu1gorlnw,"['electronic', 'french', 'punk', 'hardcore']",Reunion,Thylacine
4Zt9UY9UJzShgEHizixtPQ,"['electronic', 'french', 'punk', 'hardcore']",Stars,Thylacine
2I44bv4sfnDgCdd2AhM9LB,"['electronic', 'french', 'punk', 'hardcore']",Belobezvodnoe,Thylacine
0IvXFVgsQo3e6fHLygEZtJ,"['electronic', 'french', 'punk', 'hardcore']",4500m,Thylacine
0yQjrNKvYjDSPH4PIaKOfp,"['french', 'house', 'electronic', 'techno', 'downtempo', 'france', 'minimal', 'deep', 'deep techno', 'tech house']",Beyond - Aparde Remix,Teho
4nXuOawx75h3oR4lFFsyFz,"['electronic', 'french', 'punk', 'hardcore']",Polar - Fejká Remix,Thylacine
4hRcvrtaZhJoVTsmUcnv4F,"['french', 'instrumental', 'trip-hop', 'chillout', 'beats']",Ink,il:lo
7fxTnmYZRplTOTgWPLD8vE,"['trip-hop', 'downtempo', 'dusted wax kingdom', 'electronic', 'french', 'Soul And Blade', 'Street Life', 'Some Beat in My Head', 'Ronda', 'Ghost Dance', 'Betty', 'Highly Sophisticated', 'The Smell Of Blood', 'Malaga', 'The Open Road', 'The Factory of Happiness', 'For the Worst', 'Soul And Blade', 'Street Life', 'Some Beat in My Head', 'Ronda', 'Ghost Dance', 'Betty', 'Highly Sophisticated', 'The Smell Of Blood', 'Malaga', 'The Open Road', 'The Factory of Happiness', 'For the Worst']",Global Issues,Kognitif
